,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
2138,2138,Spain,"rubbery raspberry plum aromas decent . feels crisp abrasive surface , sort empty middle . lean snappy plum raspberry flavors end scratchy tannins medicinal aftertaste .",Canchales Vino Joven,84,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Riojanas 2015 Canchales Vino Joven  (Rioja),Tempranillo,Bodegas Riojanas,3
2140,2140,Spain,"candied berry aromas lack crispness . feels hard , little give depth palate . burnt toasted berry flavors hot fall clumsy finish .",,84,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Gorrebusto 2015  Rioja,Tempranillo,Gorrebusto,3
2181,2181,Spain,"aromas tobacco , wood grain , plum cherry set plucky , lively palate hard tannins . spicy plum berry flavors finish steady drawing . drunk 2023 .",Reserva,90,30.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Eduardo Garrido García 2011 Reserva  (Rioja),Tempranillo Blend,Eduardo Garrido García,3
2457,2457,US,"strikes good balance spicy oak , fruitiness firm texture . smells lightly spicy oak barrels , also fresh like red cherry sweet plums . rich layered feel , finishes dry full bodied . overblown , right mix elements dinner table .",Goedeck-Liu Vineyard,90,33.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Andis 2011 Goedeck-Liu Vineyard Meritage (Sierra Foothills),Meritage,Andis,3
2508,2508,Spain,"artadi 's top dynamite bottle . ripe , saturated , oaky aromas blackberry , leather , blueberry pie aged cheese incredibly potent alluring . huge mouth , lemony oak broad tannins n't grind . intense blackberry , coffee , toast smoky flavors finish mile deep , sorts textural grab character . best 2016 2026 .",Viña El Pison,95,300.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Artadi 2011 Viña El Pison  (Rioja),Tempranillo Blend,Artadi,3
2531,2531,Spain,"wiry cherry herb aromas fresh reedy . rioja feels crisp mildly astringent . quick , punchy flavors plum wild berry fruits turn oaky prior finish 's fresh forward , hard tannins . drink 2021 .",Crianza,89,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Proelio 2012 Crianza  (Rioja),Tempranillo,Proelio,3
2683,2683,Spain,"earthy , mildly leafy aromas dried red fruits vanilla textbook rioja gran reserva . medium-bodied palate shows balsamic richness along flavors prune , raisin , cassis loamy earth . mild solid finish , quick fade component . drink .",Viña Muriel Gran Reserva,90,50.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Muriel 2004 Viña Muriel Gran Reserva  (Rioja),Tempranillo,Bodegas Muriel,3
2743,2743,Spain,"straightforward red-fruit aromas suggest cherry plum . rubbery , pinching tannins adhesive punchy young rioja tastes raspberry cherry finishes steady .",,86,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Campellares 2014  Rioja,Tempranillo,Campellares,3
2752,2752,Spain,"reedy red-fruit aromas lack clarity best wines style show . grabby palate , tastes basic plum raspberry . raw , tannic , rubbery finish final act .",,84,11.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Rio Madre 2014  Rioja,Tempranillo,Rio Madre,3
2759,2759,Spain,"light-bodied rioja smells cherry , plum cotton candy . 's bit thin palate offers enough body worthwhile . mild plum cherry flavors hollow simple finish .",Cuvée KPF,84,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Montebuena 2014 Cuvée KPF  (Rioja),Tempranillo Blend,Montebuena,3
2821,2821,Spain,"unusual aromas cardamom cinnamon accent blueberry plum scents . mouth , robust voluminous mild terms tannins structure . earthy , stewy plum blackberry flavors finish charred , herbal notes heat .",Vendimia Seleccionada,86,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Riolanc 2012 Vendimia Seleccionada  (Rioja),Tempranillo Blend,Bodegas Riolanc,3
2901,2901,Spain,"wiry cherry aromas touch cheesy also medicinal . pinched astringent , choppy mix buttery red-berry flavors vanilla . like 2008s , finishes hard abrupt , staunch tannins .",Arnegui Reserva,86,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Pagos del Rey 2008 Arnegui Reserva  (Rioja),Tempranillo,Pagos del Rey,3
2913,2913,Spain,"dusty , medicinal berry plum aromas open bright . juicy pinched palate features narrow flavors plum berry skins , finish rubbery feel , astringency well bright residual flavors .",Vendimia,86,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Aldonia 2012 Vendimia  (Rioja),Tempranillo Blend,Aldonia,3
3002,3002,Spain,"version old-vines carignan-garnacha heavily toasted point smelling charred , coffee cured-beef notes . big blocky palate , reflecting warm year , tastes toasty , flavors wild herbs , baking spices , char black fruits background . licorice notes final blast char control finish . drink 2021 .",Vieilles Velles,91,55.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Ferrer Bobet 2012 Vieilles Velles Red (Priorat),Red Blend,Ferrer Bobet,3
3122,3122,France,"lean side takes away bright acidity fruitiness . berry flavors , rich , lacks middle .",Réserve du Propriétaire,84,13.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Haut Nadeau 2011 Réserve du Propriétaire  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Haut Nadeau,3
3210,3210,Spain,"unusual varietal hits giant wall herbal aromas suggest tomato leaf , oregano basil . palate firm structured feel , smacking tannins flavors dark berry fruits , green herbs coffee . peppery tasting finish residual green flavors mocha works decidedly herbal-leaning high-quality . drink .",Inspiración,88,45.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2005 Inspiración  (Rioja),Maturana,Bodegas Valdemar,3
3216,3216,Spain,"big , modern , warm garnacha lot oak vanilla bouquet well blackberry cassis . 's jammy tongue , 's enough acidity keep pulse . dark black cherry , berry rubbery flavors followed end-notes raisin , chocolate vanilla .",Fauno Organic Grapes,88,40.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Casa Rojo 2009 Fauno Organic Grapes Garnacha (Priorat),Garnacha,Casa Rojo,3
3266,3266,Spain,"earthy notes saline cheesy leather accent plum aromas tight number rubbery tannins . plum , cherry herbal flavors carry bitterness onto finish medicinal plum notes .",Viñadrian,86,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Berceo 2013 Viñadrian  (Rioja),Tempranillo Blend,Bodegas Berceo,3
3267,3267,Italy,"sangiovese small percentage cabernet sauvignon , aromas coconut , toast oak-driven spice . evolved palate offers coconut , clove ground black pepper richness almost dried entirely , leaving astringent finish .",O'Leandro Riserva,86,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Cennatoio 2011 O'Leandro Riserva  (Chianti Classico),Red Blend,Cennatoio,3
3321,3321,Spain,"snappy , high-acid pulses red aromas flavors . 's sheering , normal graciano variety , also tastes nice delivering bolt raspberry red plum flavor . oak comes late , providing counterweight vanilla dry spice . nice like varietal gracianos , 's sharp limited .",,87,45.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Valserrano 2004  Rioja,Graciano,Valserrano,3
3358,3358,Spain,"raisiny , pruny aromas register rubbery , jammy garnacha . flavors sweet plum , raspberry raisin chunky , finish raisiny flavor rubbery feel .",Conde de Valdemar Old Vines,84,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2010 Conde de Valdemar Old Vines  (Rioja),Garnacha,Bodegas Valdemar,3
3471,3471,Spain,"dry , minty saucy nose , old-school sheer palate full acidity , citrus , cherry tomato , herbs snap . shows toasty oak , length cheeky tannins along red finishing notes . new wave traditional rioja . drink 2012 .",Reserva Privada,88,60.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Vargas 2005 Reserva Privada  (Rioja),Tempranillo Blend,Marqués de Vargas,3
3808,3808,Spain,"unusual aromas blue fruits matched cardamom cumin scents . palate blocky yet dominated acidity , flavors plum , black currant woodspice exotic . hard finish shows hickory barrel flavors along wiry acidity .",Reserva,88,44.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Baigorri 2007 Reserva  (Rioja),Tempranillo,Baigorri,3
4314,4314,Spain,"probably best producer 've rated . 's meaty rich , mocha , crusty oak , aged cheese kirsch aromas . palate juicy balanced , licorice , blackberry , blueberry dark , ripe flavors . finishes lengthy toasty , refinement . 1,500 cases .",Reserva,89,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Cosme Palacio y Hermanos 2004 Reserva  (Rioja),Tempranillo Blend,Cosme Palacio y Hermanos,3
4423,4423,Spain,"smooth , floral berry aromas easy like . crianza feels whole plump . lightly herbal tomato flavors richer plum berry notes front balanced , mostly ripe finish .",Crianza,89,19.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Luis Cañas 2014 Crianza  (Rioja),Tempranillo,Luis Cañas,3
4447,4447,Spain,"nose big rubbery , aromas bacon , tar black plum . feels young choppy , lightly herbal berry flavor turns roasted character . gets job done despite showing roasted flavor throughout .",,85,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Señorio de Uñuela 2010  Rioja,Tempranillo,Señorio de Uñuela,3
4459,4459,Spain,"baked heavy , prune , raisin jammy berry aromas . weightiness carries onto palate , chewy smooth . flavors blackberry , spice jammy syrup lead finish chocolaty tone . tasted twice , consistent results .",Terra de Fic 1,85,45.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Ferré I Catasús 2008 Terra de Fic 1 Red (Priorat),Red Blend,Ferré I Catasús,3
4474,4474,Spain,"aromas red plum , tomato herbs savory bit saucy . feels dense pulpy , balanced . flavors plum , raspberry , currant earthy spices finish hint oak , licorice spiced berry notes . best 2018 2022 .",Óscar Tobía Reserva,91,35.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Tobía 2011 Óscar Tobía Reserva  (Rioja),Tempranillo Blend,Bodegas Tobía,3
4612,4612,Spain,"yellow-gold color , baked , butterscotch , creamed corn wood resin aromas . forcefully oaked massive mouth , enough sporty acidity prop woodspice , nutmeg resiny flavors render secondary . much like chewing oak plank , structured layered .",Blanco,87,35.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Finca Allende 2008 Blanco White (Rioja),White Blend,Finca Allende,3
4613,4613,Spain,"slightly fiery hot nose , 's enough berry , cherry dusty leather keep positive . palate sheer sharp expected , piercing raspberry , razor 's edge acidity touch back-end sweetness . juicy short searing .",Ecològic,87,41.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Genium Celler 2006 Ecològic Red (Priorat),Red Blend,Genium Celler,3
4698,4698,Spain,"fresh , pure berry aromas n't mess around . fruit-forward crianza mouth-filling borders lush . flavors black cherry , blackberry , pepper spice finish solid rock , length confirming sense quality .",Fincas Landaluce Crianza,91,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Landaluce 2012 Fincas Landaluce Crianza  (Rioja),Tempranillo,Bodegas Landaluce,3
4699,4699,Spain,"crianza strapping nose , fairly big overdone black-fruit aromas . ripe , chewy palate moderate tannins holds peppery wild berry flavors settle plum . dark , toasty , peppery finish mild smooth . overall , offers lot like .",Cosme Palacio Vendimia Seleccionada,91,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Palacio 2012 Cosme Palacio Vendimia Seleccionada  (Rioja),Tempranillo,Bodegas Palacio,3
4711,4711,Spain,"aromas middle eastern spices , pencil eraser , oak grain , red plum cherry make complete nose . tempranillo offers good body fair amount oak palate along spicy plum tastes oaky lactic finish .",Crianza,87,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Raiza 2013 Crianza  (Rioja),Tempranillo,Raiza,3
4760,4760,Spain,"textbook traditional rioja , dry spice , earth , light herbal notes leather nose alongside cherry plum scents . palate crisp , elegant pure , raspberry , vanilla , plum leathery flavors . modest complexity elegance rise finish . drink 2018 .",Conde de Valdemar Reserva,90,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2007 Conde de Valdemar Reserva  (Rioja),Tempranillo Blend,Bodegas Valdemar,3
4856,4856,Spain,"raspberry , plum floral aromas clean nothing special unusual . basic rioja feels sturdy solid , flavors spicy oak accent plum berry . medium-long finish resiny , peppery notes touch hot .",Selección,87,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sierra Cantabria 2013 Selección  (Rioja),Tempranillo,Sierra Cantabria,3
4885,4885,Spain,"standard red-berry , rubber spice aromas straightforward . active palate , pinching tannins , snappy acidity rawness . tomato , dry oak , currant , red plum dusty spice flavors finish firm tannins moderate heat burn .",II Crianza,87,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Covila 2010 II Crianza  (Rioja),Tempranillo,Covila,3
5164,5164,Spain,"crisp , natural lightly salinic nose , medium weight , good freshness solid peach citrus flavors . standard nicely done rioja rosé pithy finish right edge . drink liberally appetizers n't go wrong .",,87,9.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Cáceres 2009 Rosé (Rioja),Rosé,Marqués de Cáceres,3
5190,5190,Italy,"sangiovese 5 % merlot , begins typical sangiovese aromas tilled soil , leather , spice ripe berries . structured palate delivers dark cherry layered black pepper , clove cinnamon alongside solid tannins fresh acidity . 's starting show tertiary flavors flint fig maintain well another years least . drink 2018 .",,90,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Montemaggio 2008  Chianti Classico,Red Blend,Fattoria di Montemaggio,3
5311,5311,Spain,"red color , fresh aromas nectarine , orange peel red currant . 2010 still fresh sturdy , cleansing acidity focused flavors citrus red berry . eminently drinkable , long finish basic rosé . drink immediately .",Serres Tempranillo-Garnacha,88,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Carlos Serres 2010 Serres Tempranillo-Garnacha Rosé (Rioja),Rosé,Carlos Serres,3
5324,5324,Spain,"leathery , earthy aromas n't seem entirely fresh , solid n't waiver . full bodied , coarse tannins roasted red-berry , tomato herb flavors . 's tight , chunky long finish , tannic grab , tomato herb characteristics .",Gran Reserva,87,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Campo Viejo 2004 Gran Reserva  (Rioja),Tempranillo Blend,Campo Viejo,3
5405,5405,Spain,"stalky , roasted aromas lack freshness . scratchy unbalanced tongue , leathery black-fruit flavors taste roasted come burn . finish jagged abrupt .",Crianza,85,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Luis Cañas 2009 Crianza  (Rioja),Tempranillo Blend,Luis Cañas,3
5529,5529,Spain,"cheesy , oaky aromas staunch less appealing . choppy , astringent palate mulchy , briny berry flavors less helpful , rubbery feeling finish also fails bring around .",Crianza,82,16.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Dominio del Viento 2010 Crianza  (Rioja),Tempranillo Blend,Dominio del Viento,3
5791,5791,Spain,"crushed vitamin-like minerality dominates nose , also brings sketchy , pumpkin innards . wide palate lacking shape , flavors citrus squash finish weakly .",Conde Valdemar,83,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2015 Conde Valdemar Rosé (Rioja),Rosé,Bodegas Valdemar,3
5946,5946,France,"wood-laden light berry burnt toast flavors . acidity cuts , offering glimpse stalky black currant flavors .",,84,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Barton & Guestier 2008  Bordeaux,Bordeaux-style Red Blend,Barton & Guestier,3
6080,6080,Spain,"oaky opening aromas coconut , dried cheese , herbs , wood resin berry fruits introduces fresh , healthy palate power also resiny stickiness . lightly baked cherry plum flavors finish lingering spice wood notes . drink 2020 .",Coto de Imaz Reserva,89,24.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,El Coto 2010 Coto de Imaz Reserva  (Rioja),Tempranillo,El Coto,3
6343,6343,Spain,"aromas cola , raisin cassis ripe chunky . sinewy palate displays raisiny flatness , oaky tasting surface spicy , rubbery fruity underneath . flavors tobacco wood spice finish tight , bright acidity keeping things lively .",Gran Reserva Edición Limitada,91,45.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Rioja Vega 2008 Gran Reserva Edición Limitada  (Rioja),Tempranillo,Rioja Vega,3
6596,6596,Italy,"delivers notes forest floor small berries backed clove , green spice , pretty herbal menthol notes . 's bit raw thorny mouth offer refreshing crispness sweet finish .",Montevasco,86,,Tuscany,Chianti Classico,,,,Castello Vicchiomaggio 2006 Montevasco  (Chianti Classico),Sangiovese,Castello Vicchiomaggio,3
6796,6796,Spain,"nose condensed tight , snappy berry aromas come across fresh . palate feel lively juicy , flavors plum , berry tobacco honest appealing . straightforward convincing whole , solid structure . drink 2017 .",Hacienda de Susar,89,35.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de la Concordia 2007 Hacienda de Susar  (Rioja),Red Blend,Marqués de la Concordia,3
6811,6811,Spain,"roasted , toasty aromas greeting tempranillo-based ( 20 % cabernet ) . 's fresh yet oaky type rioja , resiny creaminess cut lively acidity . flavors vanilla , plum , raspberry tobacco traditional , finish mild , crisp snappy . hold 2014 drink 2019 .",Finca Monasterio,88,55.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Baron De Ley 2009 Finca Monasterio  (Rioja),Tempranillo-Cabernet Sauvignon,Baron De Ley,3
6916,6916,Spain,"village-designated priorat dry , spicy fresh nose , notes mountain herbs well lively raspberry , plum currant . feels wide packed power purity . roasted berry , oak spice , earth notes rooty sweetness define flavor profile long-finishing hard tannins strong aging potential . best 2017 2024 ; 100 cases .",Poboleda Vi de la Villa,93,46.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Genium Celler 2009 Poboleda Vi de la Villa Red (Priorat),Red Blend,Genium Celler,3
7079,7079,France,"producer corgoloin lightweight red burgundy , bitter cherry flavors . tannins soft , effect somewhat rustic earthy , high acid aftertaste .",,82,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Louis d'Armont 2006  Bourgogne,Pinot Noir,Louis d'Armont,3
7120,7120,Spain,"grapy , meaty , feral nose wild , floral herbal whole . tempranillo rioja varieties tannic along walls . saucy , grapy , salty flavors powerful , finish tannic , voluminous grapy like nose palate .",Colección Vivanco 4 Varietales Tempranillo-Graciano-Garnacha-Mazuelo,87,75.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Vivanco 2012 Colección Vivanco 4 Varietales Tempranillo-Graciano-Garnacha-Mazuelo  (Rioja),Red Blend,Vivanco,3
7649,7649,Spain,"bouncy , jumpy , candied aromas come scratchiness minty green . feels tangy bordering sheer , zesty flavors red berry fruits , citrus herbs . mild deep finish .",Tinto,85,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Bujanda 2010 Tinto  (Rioja),Tempranillo,Viña Bujanda,3
7716,7716,Spain,"pretty nice lean , traditional rioja crianza . palate clean tangy , strawberry , raspberry citrusy flavors . freshness 's middle name . 's old-school , n't look lot color , body sweetness .",Rioja Bordón Crianza,86,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Franco-Españolas 2003 Rioja Bordón Crianza  (Rioja),Tempranillo Blend,Bodegas Franco-Españolas,3
7717,7717,Spain,"nose blends overtly floral , fruity lead aromas secondary notes shoe polish leather , end 's little mute . mouth offers standard plum berry flavors , mouthfeel chunky generally quite pure . thoroughbred , 's good plow horse .",Arderius Reserva,86,28.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Leza García 2001 Arderius Reserva  (Rioja),Tempranillo,Bodegas Leza García,3
7775,7775,Spain,"earthy aromas olive , tobacco , prune oak set palate drawing tannins . tastes coffee , mocha earthy mixed berries . finish meaty texture , compatible oak spice berry-fruit notes .",Gran Reserva,91,29.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sonsierra 2010 Gran Reserva  (Rioja),Tempranillo,Sonsierra,3
8038,8038,Spain,"scratchy , moderately woody aromas berry fruits lightly herbal yet direct . chunky wide feel . flavors dark fruits green-herb rosemary notes , finish tastes foresty lightly herbal . “ five ” name applies months oak .",Give Me Five By Javier Rodriguez,86,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Rodriguez Sanzo 2013 Give Me Five By Javier Rodriguez  (Rioja),Tempranillo,Rodriguez Sanzo,3
8370,8370,Spain,"lazy raisiny aromas reflect warm vintage . mouth , graciano fat , dense , plodding tannins . raisin prune flavors chewy exceedingly ripe , obtuse finish .",,87,75.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Livius 2009  Rioja,Graciano,Livius,3
8405,8405,Spain,"covila produces mostly good-quality affordable rioja wines , bottling winery stepped notch . aromas raisin , graphite , prune , vanilla coconut ripe oaky . chunky , blocky , ripe palate holds blackberry cassis flavors come notes dried herbs . chewy tannins peppery spice push bold finish . drink 2022 .",Pagos de Labarca,92,31.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Covila 2010 Pagos de Labarca  (Rioja),Tempranillo Blend,Covila,3
8483,8483,Italy,"doubt , big , bold hits palate like ton bricks . aromas include maple syrup , brown sugar , molasses , dark plum , spice leather . surprisingly , delivers loads sticky chewiness well .",Corte del Pozzo,88,75.0,Veneto,Amarone della Valpolicella,,,,Gino Fasoli 2006 Corte del Pozzo  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Gino Fasoli,3
8507,8507,Spain,"somewhat clipped choppy , citrusy aromas mixed red fruits . palate healthy , lean acidic , bright plum berry flavors softened creamy vanilla . solid punch , acidity good finish .",Reserva,86,19.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramón Bilbao 2005 Reserva  (Rioja),Tempranillo Blend,Ramón Bilbao,3
8641,8641,Spain,"briny , slightly herbal aromas suggest lifted horse hide leather notes . lively palate , herbal , foxy flavors plum cassis finish toasty oak , licorice heat . bright , honest introduction priorat wines .",Negre,89,22.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Finca Tobella 2009 Negre Red (Priorat),Red Blend,Finca Tobella,3
8774,8774,Spain,"powdery , perfumed aromas raspberry red plum announce palate ringing acidity . plum , red currant strawberry flavors come moderate loamy weight , finish takes earthy quality 's balanced shearing , tangy acidity . 60 % tempranillo rest garnacha , graciano mazuelo . drink 2020 .",Norte,89,95.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Pujanza 2010 Norte  (Rioja),Tempranillo Blend,Pujanza,3
